Coral,Dredge,Direction,Transect,Site,Habitat,Species,WPD,PM.norm,PM,Mortality.norm,Mortality,Bleaching.norm,Bleaching,Disease.norm,Disease,PB.norm,PB,Buried.norm,Buried,Comments,Oct.13,Nov.13,Dec.13,Jan.14,Feb.14,Mar.14,Apr.14,May.14,Jun.14,Jul.14,Aug.14,Sep.14,Oct.14,Nov.14,Dec.14,Jan.15,Feb.15,Mar.15,Jun.15,Jul.15
R3S2-LR-3-8,channel,S,60,21,3,PAST,Not Susceptible,1,0,0,1,0,1,1,0,0,1,0,1,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,BUR,BLE,PB,NORM,NORM,NORM,NORM,NORM,DEAD,NORM
R3S2-LR-3-9,channel,S,60,21,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S2-LR-3-10,channel,S,60,21,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-1-1,channel,S,61,22,3,SBOU,Susceptible,1,0,1,0,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM
R3S3-SG-1-2,channel,S,61,22,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-1-3,channel,S,61,22,3,SBOU,Susceptible,0,1,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-1-4,channel,S,61,22,3,SINT,Not Susceptible,1,0,1,0,0,1,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,BLE,BLE,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-1-5,channel,S,61,22,3,MCAV,Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-1-6,channel,S,61,22,3,MCAV,Susceptible,0,1,0,1,1,0,0,1,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,PM,NORM,NORM,DIS,NORM,DEAD,NORM
R3S3-SG-1-7,channel,S,61,22,3,MCAV,Susceptible,1,0,1,0,1,0,0,1,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM
R3S3-SG-1-8,channel,S,61,22,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-2-1,channel,S,62,22,3,SSID,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-2-2,channel,S,62,22,3,MCAV,Susceptible,1,0,1,0,0,1,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,BLE,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-2-3,channel,S,62,22,3,MMEA,Susceptible,0,1,1,0,0,1,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,BLE,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-2-4,channel,S,62,22,3,DSTO,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM
R3S3-SG-2-5,channel,S,62,22,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-2-6,channel,S,62,22,3,MCAV,Susceptible,1,0,0,1,0,1,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,BLE,NORM,NORM,NORM,NORM,DEAD,NORM,NORM,NORM
R3S3-SG-2-7,channel,S,62,22,3,MCAV,Susceptible,1,0,0,1,0,1,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,BLE,NORM,NORM,NORM,NORM,DIS,NORM,DEAD,NORM
R3S3-SG-2-8,channel,S,62,22,3,MCAV,Susceptible,1,0,1,0,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM
R3S3-SG-2-9,channel,S,62,22,3,MMEA,Susceptible,0,1,0,1,0,1,0,1,0,1,1,0,Dec.14,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,NORM,NORM,BLE,NORM,DEAD,NORM,NORM,NORM,NORM,NORM
R3S3-SG-3-1,channel,S,63,22,3,CNAT,,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-3-2,channel,S,63,22,3,SSID,Not Susceptible,0,1,1,0,0,1,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,BLE,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-3-3,channel,S,63,22,3,DLAB,,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-3-4,channel,S,63,22,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-3-5,channel,S,63,22,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3S3-SG-3-6,channel,S,63,22,3,SBOU,Susceptible,1,0,1,0,1,0,0,1,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM
R3S3-SG-3-7,channel,S,63,22,3,DSTR,Susceptible,1,0,0,1,1,0,0,1,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM,DEAD,NORM
R3S3-SG-3-8,channel,S,63,23,3,MMEA,Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-1-1,channel,N,64,23,3,MCAV,Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-1-2,channel,N,64,23,3,SBOU,Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-1-3,channel,N,64,23,3,MCAV,Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-1-4,channel,N,64,23,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-1-5,channel,N,64,23,3,MCAV,Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-1-6,channel,N,64,23,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-1-7,channel,N,64,23,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,MIS,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-2-1,channel,N,65,23,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,0,1,0,1,MIS,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,BUR,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-2-2,channel,N,65,23,3,PAST,Not Susceptible,1,0,0,1,1,0,1,0,0,1,0,1,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,BUR,DEAD,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-2-3,channel,N,65,23,3,MCAV,Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-2-4,channel,N,65,23,3,PAST,Not Susceptible,1,0,0,1,0,1,1,0,0,1,0,1,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,BUR,BLE,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM
R3N1-LR-2-5,channel,N,65,23,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-2-6,channel,N,65,23,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,0,1,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,BUR,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-2-7,channel,N,65,23,3,SBOU,Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-2-8,channel,N,65,23,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-3-1,channel,N,66,23,3,SINT,Not Susceptible,0,1,1,0,0,1,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,BLE,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-3-2,channel,N,66,23,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,0,1,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,BUR,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-3-3,channel,N,66,23,3,PAST,Not Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-3-4,channel,N,66,23,3,MCAV,Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-3-5,channel,N,66,23,3,MCAV,Susceptible,0,1,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,PM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-3-6,channel,N,66,23,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-3-7,channel,N,66,23,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3N1-LR-3-8,channel,N,66,23,3,SBOU,Susceptible,0,1,1,0,0,1,1,0,0,1,0,1,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,PM,NORM,BUR,NORM,NORM,BLE,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-1-1,control,S,67,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-1-2,control,S,67,24,3,DSTR,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM,NORM,NORM
R3SC2-LR-1-3,control,S,67,24,3,MMEA,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM,NORM,NORM
R3SC2-LR-1-4,control,S,67,24,3,SBOU,Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,MIS,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-1-5,control,S,67,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,MIS,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-1-6,control,S,67,24,3,DSTR,Susceptible,1,0,0,1,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM,DEAD,NORM
R3SC2-LR-1-7,control,S,67,24,3,DSTR,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM,NORM,NORM
R3SC2-LR-1-8,control,S,67,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,MIS,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-2-1,control,S,68,24,3,MMEA,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM,NORM,NORM
R3SC2-LR-2-2,control,S,68,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-2-3,control,S,68,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-2-4,control,S,68,24,3,DSTR,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-2-5,control,S,68,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-2-6,control,S,68,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-2-7,control,S,68,24,3,SSID,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-3-1,control,S,69,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-3-2,control,S,69,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-3-3,control,S,69,24,3,MCAV,Susceptible,1,0,0,1,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM,DEAD,NORM
R3SC2-LR-3-4,control,S,69,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-3-5,control,S,69,24,3,SBOU,Susceptible,1,0,1,0,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS
R3SC2-LR-3-6,control,S,69,24,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC2-LR-3-7,control,S,69,24,3,MMEA,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM
R3SC2-LR-3-8,control,S,69,24,3,SBOU,Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-1-1,control,S,70,25,3,DSTO,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM,NORM,NORM
R3SC3-SG-1-2,control,S,70,25,3,MMEA,Susceptible,0,1,0,1,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PM,NORM,NORM,NORM,NORM,NORM,DIS,NORM,DEAD,NORM,NORM,NORM
R3SC3-SG-1-3,control,S,70,25,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-1-4,control,S,70,25,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-1-5,control,S,70,25,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-1-6,control,S,70,25,3,SSID,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-1-7,control,S,70,25,3,SSID,Not Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-2-1,control,S,71,25,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-2-2,control,S,71,25,3,SBOU,Susceptible,1,0,0,1,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM
R3SC3-SG-2-3,control,S,71,25,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-2-4,control,S,71,25,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-2-5,control,S,71,25,3,SINT,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,MIS,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-2-6,control,S,71,25,3,SBOU,Susceptible,1,0,1,0,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-2-7,control,S,71,25,3,PPOR,,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-2-8,control,S,71,25,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-2-9,control,S,71,25,3,MMEA,Susceptible,1,0,0,1,1,0,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,PB,NORM,NORM,NORM,NORM,DEAD,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-3-1,control,S,72,25,3,PAST,Not Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-3-2,control,S,72,25,3,PAST,Not Susceptible,0,1,1,0,0,1,1,0,0,1,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,BLE,PM,PB,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-3-3,control,S,72,25,3,MMEA,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM,NORM,NORM
R3SC3-SG-3-4,control,S,72,25,3,CNAT,,1,0,0,1,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM,DEAD,NORM
R3SC3-SG-3-5,control,S,72,25,3,DSTR,Susceptible,1,0,0,1,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DEAD,NORM
R3SC3-SG-3-6,control,S,72,25,3,MCAV,Susceptible,1,0,1,0,1,0,1,0,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
R3SC3-SG-3-7,control,S,72,25,3,DSTR,Susceptible,1,0,0,1,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM,DEAD,NORM
R3SC3-SG-3-8,control,S,72,25,3,MCAV,Susceptible,1,0,0,1,1,0,0,1,1,0,1,0,,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,DIS,NORM,DEAD,NORM
